"Id_Restaurant","id_franchise","latitude","longitude","Score","appreciation"
19589,"MCD","36.1337","-115.164","3.3083228929056143",NULL
19590,"MCD","40.7001","-99.0741","3.4715902432440733",NULL
19591,"MCD","34.8749","-117.047","2.290401434326369",NULL
19592,"MCD","43.0934","-88.274","3.300971016545187",NULL
19593,"MCD","44.2497","-84.2257","4.494737786343414",NULL
19594,"MCD","37.1227","-81.5205","2.2341360814487623",NULL
19595,"MCD","32.5962","-96.9454","2.382370523766202",NULL
19596,"MCD","40.7716","-74.1618","3.441126816207931",NULL
19597,"MCD","39.0142","-95.7586","4.728346292326749",NULL
19598,"MCD","32.8798","-83.7645","2.0452937411233814",NULL
19599,"MCD","38.6796","-121.32","2.2533811425113774",NULL
19600,"MCD","35.8672","-78.6208","4.837176654117852",NULL
19601,"MCD","38.9968","-76.9066","2.0872611246517985",NULL
19602,"MCD","38.7823","-77.235","3.0744723806614167",NULL
19603,"MCD","29.6265","-90.7519","2.4161805528027123",NULL
19604,"MCD","35.0306","-85.1851","4.5825004473739375",NULL
19605,"MCD","30.3005","-93.1994","4.0575471060582915",NULL
19606,"MCD","40.563","-82.7789","2.3423542163701616",NULL
19607,"MCD","33.0274","-96.8342","4.6602391388471",NULL
19608,"MCD","39.6486","-84.1101","3.993869628992339",NULL
19609,"MCD","35.7916","-83.9805","3.3456206227174095",NULL
19610,"MCD","41.5202","-81.455","4.594022682709593",NULL
19611,"MCD","27.4869","-82.5313","4.9516483517683625",NULL
19612,"MCD","35.3332","-80.7992","4.967490740364671",NULL
19613,"MCD","40.539","-79.8293","3.4900926887925827",NULL
19614,"MCD","39.2095","-76.7239","3.394863187056176",NULL
19615,"MCD","38.9636","-76.9394","3.3969696842882344",NULL
19616,"MCD","32.6441","-97.1156","3.288773309966793",NULL
19617,"MCD","41.9952","-87.6602","2.983333704024582",NULL
19618,"MCD","38.4382","-82.383","4.671620424651861",NULL
19619,"MCD","38.7822","-77.0772","2.596834564049881",NULL
19620,"MCD","36.2259","-84.1569","4.4370014959364745",NULL
19621,"MCD","32.3519","-110.975","4.427695260348174",NULL
19622,"MCD","40.4103","-79.9906","3.523580949806318",NULL
19623,"MCD","30.1984","-93.2125","2.456261326427015",NULL
19624,"MCD","37.0442","-86.2099","3.3391863943655653",NULL
19625,"MCD","47.2223","-122.474","2.218618307823447",NULL
19626,"MCD","28.8963","-99.0941","4.894706889335824",NULL
19627,"MCD","31.7039","-106.32","2.3902955336051144",NULL
19628,"MCD","28.8991","-82.5875","2.6266711009402766",NULL
19629,"MCD","38.7586","-90.7004","4.189256232203798",NULL
19630,"MCD","43.188","-88.7295","4.071229284548647",NULL
19631,"MCD","40.1475","-82.7006","2.153233134022483",NULL
19632,"MCD","40.4588","-90.68","3.1869208087063603",NULL
19633,"MCD","35.87","-78.5807","4.206879689558006",NULL
19634,"MCD","34.1066","-84.4722","4.975317232031053",NULL
19635,"MCD","38.7397","-90.6342","3.958102987920758",NULL
19636,"MCD","45.0671","-93.4433","3.137652105351318",NULL
19637,"MCD","39.0918","-88.5479","4.187961738112385",NULL
19638,"MCD","36.8807","-76.4252","2.268792502042479",NULL
19639,"MCD","40.8","-72.8018","3.0984506911498646",NULL
19640,"MCD","33.6548","-112.082","4.976341834155496",NULL
19641,"MCD","39.1647","-86.5709","2.820656955575253",NULL
19642,"MCD","42.9309","-87.9295","4.472884049470306",NULL
19643,"MCD","38.7836","-90.379","2.9193948774414418",NULL
19644,"MCD","40.6952","-89.6231","2.0348448462608255",NULL
19645,"MCD","43.3108","-70.9925","4.115861380464382",NULL
19646,"MCD","41.4124","-80.3592","3.693155209734173",NULL
19647,"MCD","43.5891","-88.4332","3.223244510049726",NULL
19648,"MCD","34.8747","-82.3297","3.6082758493790643",NULL
19649,"MCD","36.7639","-83.703","3.6258683257807336",NULL
19650,"MCD","41.9541","-87.95","3.065105386458061",NULL
19651,"MCD","35.3487","-97.4976","4.097723411123535",NULL
19652,"MCD","33.7456","-118.105","3.9361320719534385",NULL
19653,"MCD","34.3958","-103.167","3.6411936059656904",NULL
19654,"MCD","35.3073","-82.4569","3.2456417166145535",NULL
19655,"MCD","26.2388","-80.255","3.3523606577066527",NULL
19656,"MCD","39.6531","-104.995","4.241507186117801",NULL
19657,"MCD","44.7749","-93.3163","3.2022889024901566",NULL
19658,"MCD","37.7636","-122.196","4.702762216751274",NULL
19659,"MCD","35.6268","-118.474","3.331042295562519",NULL
19660,"MCD","35.4841","-120.666","2.1316112666140574",NULL
19661,"MCD","36.1811","-94.5129","4.448739476782753",NULL
19662,"MCD","38.5914","-89.9847","2.003592523802292",NULL
19663,"MCD","32.6631","-97.4044","4.3576539436397566",NULL
19664,"MCD","35.1482","-106.586","2.8335360900256354",NULL
19665,"MCD","42.7267","-84.6406","2.345980633152963",NULL
19666,"MCD","35.2032","-80.7385","3.526666793420924",NULL
19667,"MCD","38.9658","-77.0023","3.670421081034876",NULL
19668,"MCD","34.6306","-98.4678","2.88775652713844",NULL
19669,"MCD","35.8317","-86.3501","4.677215375979133",NULL
19670,"MCD","38.8188","-77.1437","2.1362892072819406",NULL
19671,"MCD","47.5458","-122.286","2.4513932995929526",NULL
19672,"MCD","27.6784","-97.3693","4.871724673908795",NULL
19673,"MCD","33.9308","-118.325","2.492831778630541",NULL
19674,"MCD","42.0408","-87.7839","3.345439682362232",NULL
19675,"MCD","34.1851","-118.387","3.493232204280767",NULL
19676,"MCD","41.7482","-71.2085","2.0176833543029815",NULL
19677,"MCD","45.4097","-83.8249","4.357533875814092",NULL
19678,"MCD","39.2812","-84.4963","3.4984819356359234",NULL
19679,"MCD","35.9913","-95.7976","4.346262836298887",NULL
19680,"MCD","47.2556","-122.521","3.1129020026146126",NULL
19681,"MCD","39.3392","-76.5054","3.0302062189488717",NULL
19682,"MCD","44.8224","-68.7787","4.806061203977149",NULL
19683,"MCD","35.6256","-77.3838","3.550986082748941",NULL
19684,"MCD","44.9426","-93.3594","4.593140923135829",NULL
19685,"MCD","42.0958","-76.2316","3.6020005565448967",NULL
19686,"MCD","48.0531","-122.187","4.622933808668698",NULL
19687,"MCD","39.9547","-82.8283","2.4272471419346395",NULL
19688,"MCD","32.7891","-117.098","2.183611230290404",NULL
19689,"MCD","39.988","-76.673","2.886629303069852",NULL
19690,"MCD","42.0071","-88.0457","2.2268849318451096",NULL
19691,"MCD","40.5208","-74.2855","3.302432893983384",NULL
19692,"MCD","40.0426","-86.1359","4.228600811694346",NULL
19693,"MCD","42.2823","-87.8801","4.225823962401776",NULL
19694,"MCD","29.8641","-95.608","3.109321844986268",NULL
19695,"MCD","28.124","-81.9739","3.911073338141012",NULL
19696,"MCD","43.3546","-83.8725","3.6384174183179345",NULL
19697,"MCD","33.6258","-111.944","2.9604279341007773",NULL
19698,"MCD","41.7788","-87.6644","3.6528308524476505",NULL
19699,"MCD","26.5894","-80.1451","2.058922651201494",NULL
19700,"MCD","27.2617","-82.5235","2.35472922485208",NULL
19701,"MCD","26.1299","-81.771","4.893605654324528",NULL
19702,"MCD","41.7146","-72.7637","3.147081528581551",NULL
19703,"MCD","40.1286","-75.4041","3.8307559216788487",NULL
19704,"MCD","33.6433","-117.925","3.9406010958340074",NULL
19705,"MCD","39.7571","-105.143","3.719343869923841",NULL
19706,"MCD","33.9958","-118.142","4.470926668542195",NULL
19707,"MCD","29.3138","-98.6577","2.5802123525957628",NULL
19708,"MCD","39.9275","-82.8287","4.944300702955825",NULL
19709,"MCD","29.6794","-82.3394","3.0221770605305847",NULL
19710,"MCD","37.6732","-97.4159","2.573567139663978",NULL
19711,"MCD","39.6786","-104.914","2.2981262510279787",NULL
19712,"MCD","41.779","-87.6154","3.0976757524549194",NULL
19713,"MCD","32.8103","-97.4245","3.6998663683529305",NULL
19714,"MCD","41.7164","-71.268","4.205474049566774",NULL
19715,"MCD","32.8103","-97.4246","3.8319576849120964",NULL
19716,"MCD","26.1909","-80.1085","4.418762469453235",NULL
19717,"MCD","40.8163","-73.9169","4.1938651947977",NULL
19718,"MCD","42.9301","-78.6972","4.635715381693046",NULL
19719,"MCD","36.1594","-115.234","2.52768879777054",NULL
19720,"MCD","40.4581","-79.918","4.909735653267742",NULL
19721,"MCD","38.9417","-121.102","3.4159385300174563",NULL
19722,"MCD","40.7318","-73.6123","4.932799384617387",NULL
19723,"MCD","29.5414","-98.6125","3.9488640143956353",NULL
19724,"MCD","38.4741","-121.429","3.0334527139428875",NULL
19725,"MCD","43.5694","-89.4698","4.880714370550846",NULL
19726,"MCD","40.7896","-73.9702","2.758145895505769",NULL
19727,"MCD","45.3951","-92.1525","4.551089770684572",NULL
19728,"MCD","42.3389","-71.8372","3.738565406531796",NULL
19729,"MCD","42.3862","-87.9591","4.892499369340167",NULL
19730,"MCD","40.4485","-80.1571","4.98212824725163",NULL
19731,"MCD","34.1374","-117.576","2.586915982615163",NULL
19732,"MCD","38.5362","-76.984","2.7148550257770445",NULL
19733,"MCD","35.0922","-89.9674","3.7962662074557265",NULL
19734,"MCD","29.703","-91.1765","2.579916226196894",NULL
19735,"MCD","42.0441","-71.079","4.161442225921447",NULL
19736,"MCD","39.8452","-84.1148","4.605610728140782",NULL
19737,"MCD","41.2606","-88.2236","4.59125955913273",NULL
19738,"MCD","40.7326","-73.8492","2.913081657763775",NULL
19739,"MCD","44.5954","-75.1707","3.0791259926778674",NULL
19740,"MCD","38.5538","-121.742","2.7187540116311055",NULL
19741,"MCD","39.9451","-83.261","2.193107420566557",NULL
19742,"MCD","37.7468","-122.196","4.105649134188919",NULL
19743,"MCD","33.7746","-118.189","4.826763537358523",NULL
19744,"MCD","39.7763","-93.0701","4.674452397259194",NULL
19745,"MCD","38.5635","-109.55","3.828175488141322",NULL
19746,"MCD","44.7257","-85.1828","2.8314891754135694",NULL
19747,"MCD","38.1445","-85.8703","2.7279898704321885",NULL
19748,"MCD","41.3054","-81.518","4.483723532057172",NULL
19749,"MCD","35.0827","-114.597","3.784825200343205",NULL
19750,"MCD","41.9603","-87.787","4.037040725182618",NULL
19751,"MCD","29.9774","-90.2036","2.056241226085472",NULL
19752,"MCD","36.0632","-79.6085","4.824855863456071",NULL
19753,"MCD","36.2616","-115.18","3.34091669706274",NULL
19754,"MCD","41.8505","-87.7838","2.5354714055985097",NULL
19755,"MCD","35.9936","-107.296","4.08028407702517",NULL
19756,"MCD","32.8407","-97.2485","2.01462916666655",NULL
19757,"MCD","35.1235","-77.085","4.080246921394987",NULL
19758,"MCD","34.9897","-85.2103","3.4647014804067577",NULL
19759,"MCD","39.0113","-94.5749","4.547699949078248",NULL
19760,"MCD","33.8107","-118.108","3.759210620221854",NULL
19761,"MCD","43.036","-87.9923","3.8208845370662283",NULL
19762,"MCD","29.3973","-95.0282","2.5442270699841516",NULL
19763,"MCD","37.733","-120.959","3.9629526627592058",NULL
19764,"MCD","42.3344","-83.2726","4.895970105372884",NULL
19765,"MCD","41.841","-87.7437","4.5481741184178635",NULL
19766,"MCD","37.0683","-89.5632","3.8431240879230497",NULL
19767,"MCD","40.6194","-73.9896","2.966467122433161",NULL
19768,"MCD","38.0773","-83.949","2.776093101472255",NULL
19769,"MCD","41.8016","-88.169","4.094145133911976",NULL
19770,"MCD","28.2164","-80.6742","3.650702277990508",NULL
19771,"MCD","41.3861","-81.7686","4.919469573129394",NULL
19772,"MCD","39.3357","-76.4858","3.0693693592123084",NULL
19773,"MCD","42.0847","-86.4856","3.804763699516514",NULL
19774,"MCD","35.1489","-80.833","3.887082537663165",NULL
19775,"MCD","41.776","-87.7424","4.491319650714068",NULL
19776,"MCD","34.1872","-118.623","3.8850248128521025",NULL
19777,"MCD","39.1501","-84.6279","3.2971933710148873",NULL
19778,"MCD","41.5963","-87.5","2.7466124678168593",NULL
19779,"MCD","26.3078","-80.2019","3.078275071304537",NULL
19780,"MCD","38.1149","-121.394","2.5085178411266047",NULL
19781,"MCD","28.077","-81.9566","2.981421408002164",NULL
19782,"MCD","39.2848","-76.76","2.6076535745250693",NULL
19783,"MCD","46.1903","-123.836","2.8999570401209493",NULL
19784,"MCD","42.7407","-84.6775","2.326622767162868",NULL
19785,"MCD","32.268","-90.2184","3.4485522814127028",NULL
19786,"MCD","40.5435","-74.2085","4.339583568353952",NULL
19787,"MCD","33.9369","-84.5128","3.687241511504652",NULL
19788,"MCD","40.725","-111.546","2.534185625771134",NULL
19789,"MCD","36.3223","-86.8702","2.2458657599077974",NULL
19790,"MCD","34.1364","-116.054","4.255848942832705",NULL
19791,"MCD","41.6907","-72.9222","4.700619570338152",NULL
19792,"MCD","43.0604","-83.8104","4.3722816150780694",NULL
19793,"MCD","40.0223","-75.0507","4.188739724714422",NULL
19794,"MCD","37.3404","-76.755","4.811902857336703",NULL
19795,"MCD","40.5207","-75.569","2.7228579633914727",NULL
19796,"MCD","43.0832","-76.0897","4.369418157985265",NULL
19797,"MCD","30.7695","-85.203","2.828679418102875",NULL
19798,"MCD","30.6144","-87.0532","3.668702484825908",NULL
19799,"MCD","41.8379","-71.4092","4.293635106379179",NULL
19800,"MCD","32.3826","-86.1838","2.9898334355975043",NULL
19801,"MCD","41.725","-85.9729","2.0601277784803536",NULL
19802,"MCD","48.3972","-114.335","4.361272523365073",NULL
19803,"MCD","37.9748","-122.067","3.0002985358807983",NULL
19804,"MCD","34.9626","-89.9912","4.180817253455382",NULL
19805,"MCD","30.5381","-87.0875","4.568077946834484",NULL
19806,"MCD","42.3582","-71.7838","3.5233652679544645",NULL
19807,"MCD","36.3335","-92.4328","2.6960385099894193",NULL
19808,"MCD","20.0248","-155.661","4.703080076074857",NULL
19809,"MCD","26.6903","-80.0579","2.4800676513046236",NULL
19810,"MCD","34.1601","-85.6682","2.7686569274004986",NULL
19811,"MCD","43.4824","-112.021","2.5582914219939403",NULL
19812,"MCD","33.6405","-112.066","3.1561507752525015",NULL
19813,"MCD","42.1194","-79.2409","4.604174716623955",NULL
19814,"MCD","32.782","-96.8142","2.908015000694415",NULL
19815,"MCD","38.6602","-87.5061","2.043023709008481",NULL
19816,"MCD","41.7235","-73.9906","3.3500215763783663",NULL
19817,"MCD","32.5205","-84.9488","4.41082842233889",NULL
19818,"MCD","38.2127","-90.391","3.1729500343439994",NULL
19819,"MCD","27.8139","-82.7944","3.5391869839605747",NULL
19820,"MCD","43.1984","-77.9401","3.6771726488813616",NULL
19821,"MCD","28.8537","-82.3873","2.065490867887651",NULL
19822,"MCD","40.8135","-96.632","2.579308698878862",NULL
19823,"MCD","33.1761","-87.4481","4.374089871420182",NULL
19824,"MCD","41.7195","-86.188","3.1902481099937",NULL
19825,"MCD","30.1901","-97.7712","2.4368612065412956",NULL
19826,"MCD","27.8717","-82.5067","2.2861593298361287",NULL
19827,"MCD","29.776","-95.4275","3.4333407640783062",NULL
19828,"MCD","40.1317","-75.5332","3.8556942028613097",NULL
19829,"MCD","36.8334","-76.069","4.433833806026803",NULL
19830,"MCD","43.1921","-89.4645","3.940942741199944",NULL
19831,"MCD","34.245","-118.274","3.3642307398458913",NULL
19832,"MCD","37.0754","-76.4704","2.2916695848766593",NULL
19833,"MCD","41.673","-72.7156","3.1238953666971274",NULL
19834,"MCD","34.8055","-106.727","2.3579413571834698",NULL
19835,"MCD","40.7264","-73.946","2.1751817548494152",NULL
19836,"MCD","41.3114","-73.0522","3.22265665920676",NULL
19837,"MCD","47.4075","-120.289","3.9126860077977472",NULL
19838,"MCD","41.9854","-86.1185","3.1202318731677847",NULL
19839,"MCD","31.3346","-85.8394","4.045979617634467",NULL
19840,"MCD","40.2465","-77.0241","4.51847908531125",NULL
19841,"MCD","35.945","-86.8229","3.13770358633834",NULL
19842,"MCD","38.9188","-75.4405","2.8712309621108405",NULL
19843,"MCD","42.187","-88.1007","3.04053382938135",NULL
19844,"MCD","33.7121","-112.2","3.0790986658859585",NULL
19845,"MCD","31.2204","-84.246","4.820214579979746",NULL
19846,"MCD","42.001","-87.6609","4.227142300082743",NULL
19847,"MCD","46.6868","-68.0131","2.4746020903740042",NULL
19848,"MCD","47.5444","-122.387","3.6188291105353683",NULL
19849,"MCD","26.3316","-81.7534","4.951400437119117",NULL
19850,"MCD","30.3054","-81.7528","4.784190151472577",NULL
19851,"MCD","40.7282","-73.4461","3.406154044504556",NULL
19852,"MCD","39.9214","-76.6163","4.123758045020272",NULL
19853,"MCD","32.6929","-117.134","4.196152045417187",NULL
19854,"MCD","39.739","-121.834","2.8311580769651092",NULL
19855,"MCD","41.6122","-83.6982","4.241628991494696",NULL
19856,"MCD","39.7179","-75.1134","3.25168553439769",NULL
19857,"MCD","41.7758","-87.5865","3.6750879151347027",NULL
19858,"MCD","33.7302","-118.012","2.2956120348212714",NULL
19859,"MCD","43.1328","-86.1549","4.4988271765319325",NULL
19860,"MCD","43.1958","-77.6009","3.7559268852935217",NULL
19861,"MCD","43.029","-85.0749","4.6096574730784585",NULL
19862,"MCD","35.1135","-89.946","4.3101655136629615",NULL
19863,"MCD","31.5602","-110.257","2.6744539681678483",NULL
19864,"MCD","43.5446","-116.157","4.835537772413775",NULL
19865,"MCD","34.4463","-118.553","3.736067320414874",NULL
19866,"MCD","31.1296","-89.2274","2.0818724183886985",NULL
19867,"MCD","30.6876","-88.0499","2.7086869274602265",NULL
19868,"MCD","26.6512","-80.1468","2.13137838678003",NULL
19869,"MCD","42.6627","-84.5913","4.650581417390168",NULL
19870,"MCD","34.179","-81.3202","2.323702565383387",NULL
19871,"MCD","44.05","-123.083","4.0515606076034985",NULL
19872,"MCD","39.195","-84.6614","4.333271150199503",NULL
19873,"MCD","41.6178","-71.4582","3.227976785516195",NULL
19874,"MCD","41.8391","-87.9554","2.2587187823674544",NULL
19875,"MCD","42.626","-71.3222","3.2495868099579264",NULL
19876,"MCD","21.5812","-158.105","3.471627925161537",NULL
19877,"MCD","37.9975","-103.585","3.837179880435224",NULL
19878,"MCD","34.1871","-84.143","4.978515931906069",NULL
19879,"MCD","42.6997","-71.1184","3.9124168356737785",NULL
19880,"MCD","40.6969","-75.1791","2.9509398272197513",NULL
19881,"MCD","41.2322","-95.9336","3.265613112966511",NULL
19882,"MCD","36.1391","-86.8807","4.844079281425004",NULL
19883,"MCD","38.3447","-122.712","2.672632005451465",NULL
19884,"MCD","35.4001","-97.4944","4.185763167893969",NULL
19885,"MCD","38.6546","-121.124","4.648287267670958",NULL
19886,"MCD","40.1507","-74.8603","3.3684883858226025",NULL
19887,"MCD","30.149","-81.7549","3.626043702387288",NULL
19888,"MCD","41.4003","-82.118","3.2817625886353916",NULL
19889,"MCD","33.5733","-84.3423","3.968790302112521",NULL
19890,"MCD","29.8486","-95.3031","4.7545275085977625",NULL
19891,"MCD","40.1087","-82.925","2.4294779000150366",NULL
19892,"MCD","37.8493","-122.286","4.247306495487923",NULL
19893,"MCD","35.987","-119.959","2.196362419072013",NULL
19894,"MCD","41.8023","-81.0504","2.8214629545021728",NULL
19895,"MCD","42.9452","-70.8337","2.8211740690312883",NULL
19896,"MCD","40.8029","-74.1461","3.421039539353752",NULL
19897,"MCD","33.237","-111.8","4.955174331604433",NULL
19898,"MCD","42.7195","-87.8619","4.062759232083872",NULL
19899,"MCD","43.0606","-87.9954","4.3553182369316215",NULL
19900,"MCD","34.3481","-86.312","3.326000902803149",NULL
19901,"MCD","43.1698","-77.6124","4.320282475730136",NULL
19902,"MCD","42.081","-70.9926","4.668768538600064",NULL
19903,"MCD","40.7369","-89.0267","3.5585729841718647",NULL
19904,"MCD","44.8816","-93.2873","2.485840796802683",NULL
19905,"MCD","40.5926","-73.6574","2.5825445233832314",NULL
19906,"MCD","42.2317","-87.9939","2.490745696385766",NULL
19907,"MCD","36.3531","-79.6646","4.4708210753311555",NULL
19908,"MCD","42.211","-85.5651","3.0208867419233356",NULL
19909,"MCD","42.2029","-87.835","3.136064463209638",NULL
19910,"MCD","39.5951","-105.071","4.170755712294455",NULL
19911,"MCD","42.7828","-83.0128","4.3375818077272195",NULL
19912,"MCD","38.5267","-122.791","3.088782473720152",NULL
19913,"MCD","28.783","-81.8797","3.326800311114864",NULL
19914,"MCD","42.6968","-82.506","3.138116986120827",NULL
19915,"MCD","33.7387","-117.92","2.622071312457733",NULL
19916,"MCD","40.7703","-82.5902","4.533218534067286",NULL
19917,"MCD","35.3631","-78.0105","2.834786568272839",NULL
19918,"MCD","39.1407","-77.2219","4.637767130735476",NULL
19919,"MCD","40.4861","-74.4703","4.4047174761608705",NULL
19920,"MCD","40.0632","-81.0551","3.903231619594238",NULL
19921,"MCD","44.9412","-89.84","4.03878624721431",NULL
19922,"MCD","39.5612","-104.911","3.44154663194131",NULL
19923,"MCD","39.0524","-93.7145","3.3439334727813486",NULL
19924,"MCD","36.8199","-76.2224","3.6035340172082186",NULL
19925,"MCD","33.5095","-86.7888","4.156881080097133",NULL
19926,"MCD","39.595","-104.888","3.8387341716045453",NULL
19927,"MCD","39.4091","-74.5661","3.750135493012741",NULL
19928,"MCD","31.723","-96.1409","4.014820252056254",NULL
19929,"MCD","33.2433","-92.6652","4.7134262078701274",NULL
19930,"MCD","35.0984","-89.8399","2.86192343548185",NULL
19931,"MCD","42.7193","-83.4173","2.7692691030770984",NULL
19932,"MCD","42.9775","-77.9914","3.3090715161326862",NULL
19933,"MCD","42.5757","-71.2829","4.774638701849046",NULL
19934,"MCD","40.0027","-82.6761","2.8323464069560433",NULL
19935,"MCD","41.2328","-80.5103","3.3540609791844993",NULL
19936,"MCD","40.776","-82.4745","3.6132123977676214",NULL
19937,"MCD","47.2427","-122.524","2.814770320959389",NULL
19938,"MCD","25.7333","-80.303","4.726869455172796",NULL
19939,"MCD","35.3241","-80.6458","3.1297640563337414",NULL
19940,"MCD","39.13","-94.5038","3.4811667212901383",NULL
19941,"MCD","40.3566","-75.9832","3.215760425336347",NULL
19942,"MCD","33.1466","-87.544","4.1783706404292555",NULL
19943,"MCD","29.2636","-94.8319","2.9224117439174373",NULL
19944,"MCD","38.8445","-76.8918","3.408669247730015",NULL
19945,"MCD","25.9218","-97.4801","4.148925023134855",NULL
19946,"MCD","32.4472","-93.8637","2.554538088528203",NULL
19947,"MCD","33.9784","-118.225","2.8035951867365227",NULL
19948,"MCD","38.9877","-84.4049","3.91470722494807",NULL
19949,"MCD","36.9554","-86.4729","4.035736736415704",NULL
19950,"MCD","29.7061","-95.5566","2.6243039473416214",NULL
19951,"MCD","27.4961","-82.6287","3.649558054386954",NULL
19952,"MCD","38.7831","-121.266","2.3658139722584357",NULL
19953,"MCD","34.6349","-86.4671","4.634717020735777",NULL
19954,"MCD","39.9822","-82.8202","3.0819624066691667",NULL
19955,"MCD","36.0068","-84.0242","2.467383375388565",NULL
19956,"MCD","30.4448","-84.2934","3.484126689476428",NULL
19957,"MCD","36.8113","-76.3635","3.4574815436894637",NULL
19958,"MCD","43.0694","-77.4419","3.865642140073514",NULL
19959,"MCD","41.7923","-87.7898","2.4121736340817437",NULL
19960,"MCD","36.9159","-93.949","2.9548458465277756",NULL
19961,"MCD","34.0341","-118.473","3.4684335149153265",NULL
19962,"MCD","39.0045","-84.6205","3.9738621319873855",NULL
19963,"MCD","38.8689","-77.177","3.5654911323778613",NULL
19964,"MCD","36.7427","-76.2432","3.0740387771120843",NULL
19965,"MCD","38.4155","-75.5661","2.8175970277277047",NULL
19966,"MCD","30.1809","-95.5365","2.695295134443304",NULL
19967,"MCD","41.7703","-87.7223","4.990843665524436",NULL
19968,"MCD","35.1435","-89.7953","2.7719349994813194",NULL
19969,"MCD","40.4065","-82.4931","2.129181098170861",NULL
19970,"MCD","38.81","-77.6339","4.766540473557582",NULL
19971,"MCD","42.0046","-87.6731","3.8679917208581402",NULL
19972,"MCD","32.0072","-81.1005","2.870885659222866",NULL
19973,"MCD","31.1206","-97.8721","3.137113314971505",NULL
19974,"MCD","33.8324","-118.101","2.3431189158732066",NULL
19975,"MCD","33.5531","-84.4021","4.459242741718089",NULL
19976,"MCD","33.4519","-111.685","4.308672381298047",NULL
19977,"MCD","34.7252","-86.5977","4.635060431347561",NULL
19978,"MCD","38.6893","-121.383","3.016475896853595",NULL
19979,"MCD","41.6527","-88.1246","3.664008341309451",NULL
19980,"MCD","41.6352","-72.8734","3.036387976112386",NULL
19981,"MCD","44.7898","-91.5193","3.6572705790739013",NULL
19982,"MCD","34.1928","-118.588","2.53587548371138",NULL
19983,"MCD","33.1992","-96.7055","4.008324230121554",NULL
19984,"MCD","47.6306","-122.637","4.463361750264852",NULL
19985,"MCD","33.7883","-116.483","3.0911278467370966",NULL
19986,"MCD","26.9342","-80.1389","3.17063475776506",NULL
19987,"MCD","33.5094","-112.205","3.4778753828796365",NULL
19988,"MCD","30.2485","-81.7555","2.5224965807703015",NULL
19989,"MCD","28.8112","-96.9759","2.3372711118346174",NULL
19990,"MCD","30.2485","-81.7555","4.827025093245226",NULL
19991,"MCD","36.8366","-119.754","4.105386013452052",NULL
19992,"MCD","35.7382","-79.6531","2.1241645560168436",NULL
19993,"MCD","41.4558","-90.4992","2.406253876929374",NULL
19994,"MCD","40.1131","-74.2186","2.4071232026434464",NULL
19995,"MCD","36.007","-84.0263","4.223018343029342",NULL
19996,"MCD","39.225","-84.1293","3.502662047037214",NULL
19997,"MCD","43.09","-87.9472","3.457463643792196",NULL
19998,"MCD","35.0376","-79.0063","3.813959424775425",NULL
19999,"MCD","42.2171","-88.2561","4.930441142898189",NULL
20000,"MCD","47.6269","-122.629","3.0210704385335614",NULL
20001,"MCD","42.1526","-71.406","4.952052877397946",NULL
20002,"MCD","40.0288","-76.2354","2.9282795970113877",NULL
20003,"MCD","40.5668","-74.557","3.1204737864297982",NULL
20004,"MCD","43.6581","-84.247","2.6585569682072863",NULL
20005,"MCD","26.1613","-80.1161","4.057841768573509",NULL
20006,"MCD","41.7302","-84.9659","4.543982388205668",NULL
20007,"MCD","37.7003","-121.872","4.15095521579881",NULL
20008,"MCD","38.1517","-85.8363","4.183865558348239",NULL
20009,"MCD","42.8283","-106.356","4.955784498310008",NULL
20010,"MCD","37.5381","-77.5202","4.921957665565705",NULL
20011,"MCD","32.2754","-95.3068","2.6015904997172825",NULL
20012,"MCD","39.7112","-105.072","2.0617317957064865",NULL
20013,"MCD","40.2943","-90.0584","3.3327342812536047",NULL
20014,"MCD","38.9346","-77.1777","4.870388298351712",NULL
20015,"MCD","37.5025","-77.5205","3.3678506957850205",NULL
20016,"MCD","38.6197","-89.5302","2.3237983645107083",NULL
20017,"MCD","36.2058","-115.981","2.5159840309115475",NULL
20018,"MCD","41.0201","-85.1695","4.825518043150879",NULL
20019,"MCD","29.7369","-95.3059","2.8123622765247047",NULL
20020,"MCD","34.0111","-117.435","2.304419298229422",NULL
20021,"MCD","28.9808","-81.2991","3.6864642820875138",NULL
20022,"MCD","28.6191","-81.4419","2.162679167757244",NULL
20023,"MCD","34.1946","-118.501","3.4987632012361",NULL
20024,"MCD","30.3024","-81.7603","3.2139394848451017",NULL
20025,"MCD","33.6205","-117.66","2.0325009214289045",NULL
20026,"MCD","39.2459","-94.6614","4.404195929989115",NULL
20027,"MCD","39.8236","-86.2794","2.663162965239832",NULL
20028,"MCD","39.3833","-76.5783","4.994291161151065",NULL
20029,"MCD","34.9919","-86.8403","2.1498155820445315",NULL
20030,"MCD","39.2171","-84.5493","3.659591163944771",NULL
20031,"MCD","39.7439","-86.2799","4.214094071278167",NULL
20032,"MCD","27.7381","-82.7487","2.910647497249875",NULL
20033,"MCD","40.8807","-81.4344","2.430370621875505",NULL
20034,"MCD","39.7653","-86.5217","2.4240857228280728",NULL
20035,"MCD","26.7078","-80.1538","4.15382892979191",NULL
20036,"MCD","40.7419","-73.9933","4.27041165674029",NULL
20037,"MCD","42.3026","-83.7094","4.4605555347332455",NULL
20038,"MCD","34.2611","-77.8301","4.270424432951717",NULL
